contig,nsnp,ndel,nins,N,position,sample
GFP_BAR_003,0.0,1.0,0.0,7801.0,22,TK6_WT_2h_BR2
GFP_BAR_003,2.0,1.0,0.0,7801.0,23,TK6_WT_2h_BR2
GFP_BAR_003,4.0,1.0,0.0,7801.0,24,TK6_WT_2h_BR2
GFP_BAR_003,2.0,1.0,0.0,7801.0,25,TK6_WT_2h_BR2
GFP_BAR_003,4.0,1.0,0.0,7801.0,26,TK6_WT_2h_BR2
GFP_BAR_003,4.0,1.0,0.0,7801.0,27,TK6_WT_2h_BR2
GFP_BAR_003,0.0,1.0,0.0,7801.0,28,TK6_WT_2h_BR2
GFP_BAR_003,2.0,2.0,0.0,7801.0,29,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,30,TK6_WT_2h_BR2
GFP_BAR_003,5.0,0.0,0.0,7801.0,31,TK6_WT_2h_BR2
GFP_BAR_003,2.0,1.0,0.0,7801.0,32,TK6_WT_2h_BR2
GFP_BAR_003,1.0,1.0,0.0,7801.0,33,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,34,TK6_WT_2h_BR2
GFP_BAR_003,4.0,0.0,0.0,7801.0,35,TK6_WT_2h_BR2
GFP_BAR_003,3.0,2.0,2.0,7801.0,36,TK6_WT_2h_BR2
GFP_BAR_003,6.0,8.0,0.0,7801.0,37,TK6_WT_2h_BR2
GFP_BAR_003,3.0,0.0,0.0,7801.0,38,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,39,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,0.0,7801.0,40,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,0.0,7801.0,41,TK6_WT_2h_BR2
GFP_BAR_003,0.0,4.0,0.0,7801.0,42,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,43,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,0.0,7801.0,44,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,45,TK6_WT_2h_BR2
GFP_BAR_003,2.0,1.0,0.0,7801.0,46,TK6_WT_2h_BR2
GFP_BAR_003,4.0,0.0,0.0,7801.0,47,TK6_WT_2h_BR2
GFP_BAR_003,4.0,0.0,0.0,7801.0,48,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,0.0,7801.0,49,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,50,TK6_WT_2h_BR2
GFP_BAR_003,4.0,0.0,0.0,7801.0,51,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,52,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,53,TK6_WT_2h_BR2
GFP_BAR_003,3.0,1.0,0.0,7801.0,54,TK6_WT_2h_BR2
GFP_BAR_003,3.0,0.0,0.0,7801.0,55,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,0.0,7801.0,56,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,57,TK6_WT_2h_BR2
GFP_BAR_003,2.0,1.0,0.0,7801.0,58,TK6_WT_2h_BR2
GFP_BAR_003,0.0,2.0,0.0,7801.0,59,TK6_WT_2h_BR2
GFP_BAR_003,1.0,4.0,0.0,7801.0,60,TK6_WT_2h_BR2
GFP_BAR_003,0.0,2.0,1.0,7801.0,61,TK6_WT_2h_BR2
GFP_BAR_003,2.0,2.0,0.0,7801.0,62,TK6_WT_2h_BR2
GFP_BAR_003,509.0,4.0,0.0,7801.0,63,TK6_WT_2h_BR2
GFP_BAR_003,3.0,1.0,1.0,7801.0,64,TK6_WT_2h_BR2
GFP_BAR_003,6.0,1.0,0.0,7801.0,65,TK6_WT_2h_BR2
GFP_BAR_003,4.0,2.0,0.0,7801.0,66,TK6_WT_2h_BR2
GFP_BAR_003,1.0,1.0,0.0,7801.0,67,TK6_WT_2h_BR2
GFP_BAR_003,2.0,2.0,0.0,7801.0,68,TK6_WT_2h_BR2
GFP_BAR_003,0.0,1.0,0.0,7801.0,69,TK6_WT_2h_BR2
GFP_BAR_003,4.0,2.0,0.0,7801.0,70,TK6_WT_2h_BR2
GFP_BAR_003,2.0,2.0,4.0,7801.0,71,TK6_WT_2h_BR2
GFP_BAR_003,5.0,4.0,0.0,7801.0,72,TK6_WT_2h_BR2
GFP_BAR_003,24.0,3.0,0.0,7801.0,73,TK6_WT_2h_BR2
GFP_BAR_003,33.0,3.0,0.0,7801.0,74,TK6_WT_2h_BR2
GFP_BAR_003,7.0,5.0,0.0,7801.0,75,TK6_WT_2h_BR2
GFP_BAR_003,5.0,0.0,0.0,7801.0,76,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,77,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,1.0,7801.0,78,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,79,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,0.0,7801.0,80,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,81,TK6_WT_2h_BR2
GFP_BAR_003,5.0,0.0,0.0,7801.0,82,TK6_WT_2h_BR2
GFP_BAR_003,7.0,0.0,0.0,7801.0,83,TK6_WT_2h_BR2
GFP_BAR_003,3.0,0.0,0.0,7801.0,84,TK6_WT_2h_BR2
GFP_BAR_003,12.0,0.0,0.0,7801.0,85,TK6_WT_2h_BR2
GFP_BAR_003,5.0,0.0,0.0,7801.0,86,TK6_WT_2h_BR2
GFP_BAR_003,4.0,1.0,0.0,7801.0,87,TK6_WT_2h_BR2
GFP_BAR_003,1.0,1.0,0.0,7801.0,88,TK6_WT_2h_BR2
GFP_BAR_003,2.0,1.0,0.0,7801.0,89,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,90,TK6_WT_2h_BR2
GFP_BAR_003,5.0,0.0,0.0,7801.0,91,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,92,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,0.0,7801.0,93,TK6_WT_2h_BR2
GFP_BAR_003,11.0,1.0,0.0,7801.0,94,TK6_WT_2h_BR2
GFP_BAR_003,4.0,0.0,0.0,7801.0,95,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,96,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,97,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,98,TK6_WT_2h_BR2
GFP_BAR_003,3.0,0.0,0.0,7801.0,99,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,100,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,0.0,7801.0,101,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,0.0,7801.0,102,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,0.0,7801.0,103,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,0.0,7801.0,104,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,0.0,7801.0,105,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,15.0,7801.0,106,TK6_WT_2h_BR2
GFP_BAR_003,3.0,0.0,0.0,7801.0,107,TK6_WT_2h_BR2
GFP_BAR_003,16.0,28.0,0.0,7801.0,108,TK6_WT_2h_BR2
GFP_BAR_003,4.0,3.0,0.0,7801.0,109,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,110,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,111,TK6_WT_2h_BR2
GFP_BAR_003,4.0,0.0,0.0,7801.0,112,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,113,TK6_WT_2h_BR2
GFP_BAR_003,4.0,0.0,0.0,7801.0,114,TK6_WT_2h_BR2
GFP_BAR_003,3.0,0.0,0.0,7801.0,115,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,0.0,7801.0,116,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,117,TK6_WT_2h_BR2
GFP_BAR_003,4.0,0.0,0.0,7801.0,118,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,119,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,120,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,121,TK6_WT_2h_BR2
GFP_BAR_003,2.0,0.0,0.0,7801.0,122,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,123,TK6_WT_2h_BR2
GFP_BAR_003,0.0,0.0,0.0,7801.0,124,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,125,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,126,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,127,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,128,TK6_WT_2h_BR2
GFP_BAR_003,1.0,0.0,0.0,7801.0,129,TK6_WT_2h_BR2
GFP_BAR_004,1.0,0.0,0.0,167.0,1,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,2,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,3,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,4,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,5,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,6,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,7,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,8,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,9,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,10,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,11,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,12,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,13,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,14,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,15,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,16,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,17,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,18,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,19,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,20,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,21,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,22,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,23,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,24,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,25,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,26,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,27,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,28,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,29,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,30,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,31,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,32,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,33,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,34,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,35,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,36,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,37,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,38,TK6_WT_2h_BR2
GFP_BAR_004,1.0,2.0,0.0,167.0,39,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,40,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,41,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,42,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,43,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,44,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,45,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,46,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,47,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,48,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,49,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,50,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,51,TK6_WT_2h_BR2
GFP_BAR_004,0.0,2.0,0.0,167.0,52,TK6_WT_2h_BR2
GFP_BAR_004,1.0,0.0,0.0,167.0,53,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,54,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,55,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,56,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,57,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,58,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,59,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,60,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,61,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,62,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,63,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,64,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,65,TK6_WT_2h_BR2
GFP_BAR_004,1.0,0.0,0.0,167.0,66,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,67,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,68,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,69,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,70,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,1.0,167.0,71,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,72,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,73,TK6_WT_2h_BR2
GFP_BAR_004,2.0,0.0,0.0,167.0,74,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,75,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,76,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,77,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,78,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,79,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,80,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,81,TK6_WT_2h_BR2
GFP_BAR_004,1.0,0.0,0.0,167.0,82,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,83,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,84,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,85,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,86,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,87,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,88,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,89,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,90,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,91,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,92,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,93,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,94,TK6_WT_2h_BR2
GFP_BAR_004,1.0,0.0,0.0,167.0,95,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,96,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,97,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,98,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,99,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,100,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,101,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,102,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,103,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,104,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,105,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,106,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,107,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,108,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,109,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,110,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,111,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,112,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,113,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,114,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,115,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,116,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,117,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,118,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,119,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,120,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,121,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,122,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,123,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,124,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,125,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,126,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,127,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,128,TK6_WT_2h_BR2
GFP_BAR_004,0.0,0.0,0.0,167.0,129,TK6_WT_2h_BR2
GFP_BAR_005,7.0,0.0,0.0,10826.0,1,TK6_WT_2h_BR2
GFP_BAR_005,4.0,0.0,0.0,10826.0,2,TK6_WT_2h_BR2
GFP_BAR_005,2.0,0.0,0.0,10826.0,3,TK6_WT_2h_BR2
GFP_BAR_005,1.0,0.0,0.0,10826.0,4,TK6_WT_2h_BR2
GFP_BAR_005,7.0,0.0,0.0,10826.0,5,TK6_WT_2h_BR2
GFP_BAR_005,1.0,0.0,0.0,10826.0,6,TK6_WT_2h_BR2
GFP_BAR_005,3.0,0.0,0.0,10826.0,7,TK6_WT_2h_BR2
GFP_BAR_005,2.0,0.0,0.0,10826.0,8,TK6_WT_2h_BR2
GFP_BAR_005,1.0,0.0,0.0,10826.0,9,TK6_WT_2h_BR2
GFP_BAR_005,1.0,0.0,0.0,10826.0,10,TK6_WT_2h_BR2
GFP_BAR_005,5.0,0.0,0.0,10826.0,11,TK6_WT_2h_BR2
GFP_BAR_005,2.0,1.0,0.0,10826.0,12,TK6_WT_2h_BR2
GFP_BAR_005,4.0,1.0,0.0,10826.0,13,TK6_WT_2h_BR2
GFP_BAR_005,1.0,1.0,0.0,10826.0,14,TK6_WT_2h_BR2
GFP_BAR_005,3.0,1.0,0.0,10826.0,15,TK6_WT_2h_BR2
GFP_BAR_005,1.0,1.0,0.0,10826.0,16,TK6_WT_2h_BR2
GFP_BAR_005,1.0,1.0,0.0,10826.0,17,TK6_WT_2h_BR2
GFP_BAR_005,6.0,1.0,0.0,10826.0,18,TK6_WT_2h_BR2
GFP_BAR_005,0.0,1.0,1.0,10826.0,19,TK6_WT_2h_BR2
GFP_BAR_005,7.0,1.0,0.0,10826.0,20,TK6_WT_2h_BR2
GFP_BAR_005,6.0,1.0,0.0,10826.0,21,TK6_WT_2h_BR2
GFP_BAR_005,2.0,1.0,0.0,10826.0,22,TK6_WT_2h_BR2
GFP_BAR_005,2.0,1.0,0.0,10826.0,23,TK6_WT_2h_BR2
GFP_BAR_005,1.0,1.0,0.0,10826.0,24,TK6_WT_2h_BR2
GFP_BAR_005,5.0,1.0,0.0,10826.0,25,TK6_WT_2h_BR2
GFP_BAR_005,4.0,1.0,0.0,10826.0,26,TK6_WT_2h_BR2
GFP_BAR_005,6.0,1.0,0.0,10826.0,27,TK6_WT_2h_BR2
GFP_BAR_005,4.0,3.0,0.0,10826.0,28,TK6_WT_2h_BR2
GFP_BAR_005,3.0,3.0,0.0,10826.0,29,TK6_WT_2h_BR2
GFP_BAR_005,3.0,0.0,0.0,10826.0,30,TK6_WT_2h_BR2
GFP_BAR_005,3.0,0.0,1.0,10826.0,31,TK6_WT_2h_BR2
GFP_BAR_005,6.0,0.0,0.0,10826.0,32,TK6_WT_2h_BR2
GFP_BAR_005,2.0,0.0,0.0,10826.0,33,TK6_WT_2h_BR2
GFP_BAR_005,6.0,0.0,0.0,10826.0,34,TK6_WT_2h_BR2
GFP_BAR_005,0.0,1.0,0.0,10826.0,35,TK6_WT_2h_BR2
GFP_BAR_005,10.0,0.0,0.0,10826.0,36,TK6_WT_2h_BR2
GFP_BAR_005,2.0,10.0,0.0,10826.0,37,TK6_WT_2h_BR2
GFP_BAR_005,2.0,0.0,0.0,10826.0,38,TK6_WT_2h_BR2
GFP_BAR_005,0.0,0.0,0.0,10826.0,39,TK6_WT_2h_BR2
GFP_BAR_005,2.0,0.0,0.0,10826.0,40,TK6_WT_2h_BR2
GFP_BAR_005,0.0,0.0,0.0,10826.0,41,TK6_WT_2h_BR2
GFP_BAR_005,2.0,1.0,0.0,10826.0,42,TK6_WT_2h_BR2
GFP_BAR_005,4.0,0.0,0.0,10826.0,43,TK6_WT_2h_BR2
GFP_BAR_005,5.0,0.0,0.0,10826.0,44,TK6_WT_2h_BR2
GFP_BAR_005,3.0,0.0,0.0,10826.0,45,TK6_WT_2h_BR2
GFP_BAR_005,1.0,0.0,0.0,10826.0,46,TK6_WT_2h_BR2
GFP_BAR_005,1.0,0.0,0.0,10826.0,47,TK6_WT_2h_BR2
GFP_BAR_005,4.0,0.0,0.0,10826.0,48,TK6_WT_2h_BR2
GFP_BAR_005,3.0,0.0,0.0,10826.0,49,TK6_WT_2h_BR2
GFP_BAR_005,3.0,0.0,0.0,10826.0,50,TK6_WT_2h_BR2
GFP_BAR_005,3.0,0.0,0.0,10826.0,51,TK6_WT_2h_BR2
GFP_BAR_005,1.0,0.0,0.0,10826.0,52,TK6_WT_2h_BR2
GFP_BAR_005,1.0,0.0,0.0,10826.0,53,TK6_WT_2h_BR2
GFP_BAR_005,1.0,0.0,0.0,10826.0,54,TK6_WT_2h_BR2
GFP_BAR_005,4.0,0.0,0.0,10826.0,55,TK6_WT_2h_BR2
GFP_BAR_005,4.0,0.0,0.0,10826.0,56,TK6_WT_2h_BR2
GFP_BAR_005,4.0,1.0,0.0,10826.0,57,TK6_WT_2h_BR2
GFP_BAR_005,2.0,1.0,0.0,10826.0,58,TK6_WT_2h_BR2
GFP_BAR_005,3.0,1.0,0.0,10826.0,59,TK6_WT_2h_BR2
GFP_BAR_005,4.0,1.0,0.0,10826.0,60,TK6_WT_2h_BR2
GFP_BAR_005,10.0,1.0,0.0,10826.0,61,TK6_WT_2h_BR2
GFP_BAR_005,5.0,1.0,0.0,10826.0,62,TK6_WT_2h_BR2
GFP_BAR_005,20.0,0.0,0.0,10826.0,63,TK6_WT_2h_BR2
GFP_BAR_005,1.0,0.0,0.0,10826.0,64,TK6_WT_2h_BR2
GFP_BAR_005,3.0,3.0,0.0,10826.0,65,TK6_WT_2h_BR2
GFP_BAR_005,2.0,5.0,0.0,10826.0,66,TK6_WT_2h_BR2
GFP_BAR_005,2.0,5.0,0.0,10826.0,67,TK6_WT_2h_BR2
GFP_BAR_005,6.0,11.0,0.0,10826.0,68,TK6_WT_2h_BR2
GFP_BAR_005,0.0,6.0,0.0,10826.0,69,TK6_WT_2h_BR2
GFP_BAR_005,4.0,5.0,0.0,10826.0,70,TK6_WT_2h_BR2
GFP_BAR_005,4.0,5.0,0.0,10826.0,71,TK6_WT_2h_BR2
GFP_BAR_005,1.0,13.0,0.0,10826.0,72,TK6_WT_2h_BR2
GFP_BAR_005,9222.0,20.0,2.0,10826.0,73,TK6_WT_2h_BR2
GFP_BAR_005,48.0,20.0,1.0,10826.0,74,TK6_WT_2h_BR2
GFP_BAR_005,4.0,12.0,0.0,10826.0,75,TK6_WT_2h_BR2
GFP_BAR_005,0.0,12.0,0.0,10826.0,76,TK6_WT_2h_BR2
GFP_BAR_005,3.0,13.0,0.0,10826.0,77,TK6_WT_2h_BR2
GFP_BAR_005,3.0,4.0,0.0,10826.0,78,TK6_WT_2h_BR2
GFP_BAR_005,5.0,4.0,0.0,10826.0,79,TK6_WT_2h_BR2
GFP_BAR_005,1.0,4.0,2.0,10826.0,80,TK6_WT_2h_BR2
GFP_BAR_005,0.0,4.0,0.0,10826.0,81,TK6_WT_2h_BR2
GFP_BAR_005,13.0,0.0,0.0,10826.0,82,TK6_WT_2h_BR2
GFP_BAR_005,19.0,3.0,7.0,10826.0,83,TK6_WT_2h_BR2
GFP_BAR_005,7.0,0.0,0.0,10826.0,84,TK6_WT_2h_BR2
GFP_BAR_005,8.0,0.0,0.0,10826.0,85,TK6_WT_2h_BR2
GFP_BAR_005,7.0,0.0,0.0,10826.0,86,TK6_WT_2h_BR2
GFP_BAR_005,5.0,0.0,0.0,10826.0,87,TK6_WT_2h_BR2
GFP_BAR_005,3.0,0.0,0.0,10826.0,88,TK6_WT_2h_BR2
GFP_BAR_005,1.0,0.0,0.0,10826.0,89,TK6_WT_2h_BR2
GFP_BAR_005,5.0,0.0,0.0,10826.0,90,TK6_WT_2h_BR2
GFP_BAR_005,2.0,0.0,0.0,10826.0,91,TK6_WT_2h_BR2
